http://purl.obolibrary.org/obo/ZP_0000046,
http://purl.obolibrary.org/obo/ZP_0000046,"pectoral fin bud aplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000047,
http://purl.obolibrary.org/obo/ZP_0000047,"retinal photoreceptor layer disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000048,
http://purl.obolibrary.org/obo/ZP_0000048,"retina morphology, abnormal"
http://purl.obolibrary.org/obo/ZP_0000049,
http://purl.obolibrary.org/obo/ZP_0000049,"surface structure quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000050,
http://purl.obolibrary.org/obo/ZP_0000050,"optic tectum decreased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000051,
http://purl.obolibrary.org/obo/ZP_0000051,"optic tectum disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000052,
http://purl.obolibrary.org/obo/ZP_0000052,"optic primordium morphology, abnormal"
http://purl.obolibrary.org/obo/ZP_0000053,
http://purl.obolibrary.org/obo/ZP_0000053,"RoL2 rhombomere 4 mislocalised, abnormal"
http://purl.obolibrary.org/obo/ZP_0000054,
http://purl.obolibrary.org/obo/ZP_0000054,"head decreased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000055,
http://purl.obolibrary.org/obo/ZP_0000055,"pectoral fin quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000056,
http://purl.obolibrary.org/obo/ZP_0000056,"pectoral fin aplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000057,
http://purl.obolibrary.org/obo/ZP_0000057,"Meckel's cartilage decreased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000058,
http://purl.obolibrary.org/obo/ZP_0000058,"Meckel's cartilage fused with ceratohyal cartilage, abnormal"
http://purl.obolibrary.org/obo/ZP_0000059,
http://purl.obolibrary.org/obo/ZP_0000059,"exocrine pancreas mislocalised anteriorly, abnormal"
http://purl.obolibrary.org/obo/ZP_0000060,
http://purl.obolibrary.org/obo/ZP_0000060,"endocrine pancreas mislocalised anteriorly, abnormal"
http://purl.obolibrary.org/obo/ZP_0000061,
http://purl.obolibrary.org/obo/ZP_0000061,"fin bud aplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000062,
http://purl.obolibrary.org/obo/ZP_0000062,"palatoquadrate cartilage decreased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000063,
http://purl.obolibrary.org/obo/ZP_0000063,"palatoquadrate cartilage fused with hyosymplectic cartilage, abnormal"
http://purl.obolibrary.org/obo/ZP_0000064,
http://purl.obolibrary.org/obo/ZP_0000064,"ceratohyal cartilage decreased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000065,
http://purl.obolibrary.org/obo/ZP_0000065,"hyosymplectic cartilage decreased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000066,
http://purl.obolibrary.org/obo/ZP_0000066,"ceratobranchial cartilage absent, abnormal"
http://purl.obolibrary.org/obo/ZP_0000067,
http://purl.obolibrary.org/obo/ZP_0000067,"RoL2 increased amount, abnormal"
http://purl.obolibrary.org/obo/ZP_0000068,
http://purl.obolibrary.org/obo/ZP_0000068,"Mauthner neuron absent, abnormal"
http://purl.obolibrary.org/obo/ZP_0000069,
http://purl.obolibrary.org/obo/ZP_0000069,"axon guidance disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000070,
http://purl.obolibrary.org/obo/ZP_0000070,"olfactory bulb development disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000071,
http://purl.obolibrary.org/obo/ZP_0000071,"neuromast primordium migration delayed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000072,
http://purl.obolibrary.org/obo/ZP_0000072,"posterior lateral line nerve development disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000073,
http://purl.obolibrary.org/obo/ZP_0000073,"innervation disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000074,
http://purl.obolibrary.org/obo/ZP_0000074,"fasciculation of sensory neuron axon disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000075,
http://purl.obolibrary.org/obo/ZP_0000075,"olfactory placode disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000076,
http://purl.obolibrary.org/obo/ZP_0000076,"posterior lateral line nerve decreased length, abnormal"
http://purl.obolibrary.org/obo/ZP_0000077,
http://purl.obolibrary.org/obo/ZP_0000077,"glomerular layer aplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000078,
http://purl.obolibrary.org/obo/ZP_0000078,"olfactory bulb disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000079,
http://purl.obolibrary.org/obo/ZP_0000079,"GABAergic neuron olfactory bulb decreased amount, abnormal"
http://purl.obolibrary.org/obo/ZP_0000080,
http://purl.obolibrary.org/obo/ZP_0000080,"dopaminergic neuron olfactory bulb decreased amount, abnormal"
http://purl.obolibrary.org/obo/ZP_0000081,
http://purl.obolibrary.org/obo/ZP_0000081,"olfactory epithelium disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000082,
http://purl.obolibrary.org/obo/ZP_0000082,"olfactory epithelium split, abnormal"
http://purl.obolibrary.org/obo/ZP_0000083,
http://purl.obolibrary.org/obo/ZP_0000083,"posterior lateral line neuromast malformed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000084,
http://purl.obolibrary.org/obo/ZP_0000084,"posterior lateral line neuromast decreased amount, abnormal"
http://purl.obolibrary.org/obo/ZP_0000085,
http://purl.obolibrary.org/obo/ZP_0000085,"posterior lateral line primordium circular, abnormal"
http://purl.obolibrary.org/obo/ZP_0000086,
http://purl.obolibrary.org/obo/ZP_0000086,"posterior lateral line primordium crescent-shaped, abnormal"
http://purl.obolibrary.org/obo/ZP_0000087,
http://purl.obolibrary.org/obo/ZP_0000087,"anterior lateral line neuromast decreased amount, abnormal"
http://purl.obolibrary.org/obo/ZP_0000088,
http://purl.obolibrary.org/obo/ZP_0000088,"olfactory receptor cell spatial pattern, abnormal"
http://purl.obolibrary.org/obo/ZP_0000089,
http://purl.obolibrary.org/obo/ZP_0000089,"axon olfactory receptor cell decreased length, abnormal"
http://purl.obolibrary.org/obo/ZP_0000090,
http://purl.obolibrary.org/obo/ZP_0000090,"axon olfactory receptor cell disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000091,
http://purl.obolibrary.org/obo/ZP_0000091,"neuromast hair cell decreased amount, abnormal"
http://purl.obolibrary.org/obo/ZP_0000092,
http://purl.obolibrary.org/obo/ZP_0000092,"uroporphyrinogen decarboxylase activity decreased rate, abnormal"
http://purl.obolibrary.org/obo/ZP_0000093,
http://purl.obolibrary.org/obo/ZP_0000093,"porphyrin-containing compound metabolic process disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000094,
http://purl.obolibrary.org/obo/ZP_0000094,"blood quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000095,
http://purl.obolibrary.org/obo/ZP_0000095,"whole organism lethal (sensu genetics), abnormal"
http://purl.obolibrary.org/obo/ZP_0000096,
http://purl.obolibrary.org/obo/ZP_0000096,"nucleate erythrocyte fluorescence, abnormal"
http://purl.obolibrary.org/obo/ZP_0000097,
http://purl.obolibrary.org/obo/ZP_0000097,"endoderm formation process quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000098,
http://purl.obolibrary.org/obo/ZP_0000098,"endodermal cell fate specification disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000099,
http://purl.obolibrary.org/obo/ZP_0000099,"neural plate anterior/posterior regionalization arrested, abnormal"
http://purl.obolibrary.org/obo/ZP_0000100,
http://purl.obolibrary.org/obo/ZP_0000100,"brain morphology, abnormal"
http://purl.obolibrary.org/obo/ZP_0000101,
http://purl.obolibrary.org/obo/ZP_0000101,"endodermal cell endoderm decreased amount, abnormal"
http://purl.obolibrary.org/obo/ZP_0000102,
http://purl.obolibrary.org/obo/ZP_0000102,"yolk increased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000103,
http://purl.obolibrary.org/obo/ZP_0000103,"extension decreased length, abnormal"
http://purl.obolibrary.org/obo/ZP_0000104,
http://purl.obolibrary.org/obo/ZP_0000104,"extension increased thickness, abnormal"
http://purl.obolibrary.org/obo/ZP_0000105,
http://purl.obolibrary.org/obo/ZP_0000105,"fourth ventricle collapsed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000106,
http://purl.obolibrary.org/obo/ZP_0000106,"gut aplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000107,
http://purl.obolibrary.org/obo/ZP_0000107,"heart morphology, abnormal"
http://purl.obolibrary.org/obo/ZP_0000108,
http://purl.obolibrary.org/obo/ZP_0000108,"heart cleft, abnormal"
http://purl.obolibrary.org/obo/ZP_0000109,
http://purl.obolibrary.org/obo/ZP_0000109,"heart duplicated, abnormal"
http://purl.obolibrary.org/obo/ZP_0000110,
http://purl.obolibrary.org/obo/ZP_0000110,"notochord aplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000111,
http://purl.obolibrary.org/obo/ZP_0000111,"somite fused with somite, abnormal"
http://purl.obolibrary.org/obo/ZP_0000112,
http://purl.obolibrary.org/obo/ZP_0000112,"tectal ventricle collapsed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000113,
http://purl.obolibrary.org/obo/ZP_0000113,"heart tube duplicated, abnormal"
http://purl.obolibrary.org/obo/ZP_0000114,
http://purl.obolibrary.org/obo/ZP_0000114,"heart tube bifurcated, abnormal"
http://purl.obolibrary.org/obo/ZP_0000115,
http://purl.obolibrary.org/obo/ZP_0000115,"nervous system quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000116,
http://purl.obolibrary.org/obo/ZP_0000116,"anterior-posterior axis whole organism curved ventral, abnormal"
http://purl.obolibrary.org/obo/ZP_0000117,
http://purl.obolibrary.org/obo/ZP_0000117,"head hypoplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000118,
http://purl.obolibrary.org/obo/ZP_0000118,"forebrain ventricle collapsed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000119,
http://purl.obolibrary.org/obo/ZP_0000119,"endochondral ossification disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000120,
http://purl.obolibrary.org/obo/ZP_0000120,"chondrocyte differentiation delayed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000121,
http://purl.obolibrary.org/obo/ZP_0000121,"eye mislocalised, abnormal"
http://purl.obolibrary.org/obo/ZP_0000122,
http://purl.obolibrary.org/obo/ZP_0000122,"notochord undulate, abnormal"
http://purl.obolibrary.org/obo/ZP_0000123,
http://purl.obolibrary.org/obo/ZP_0000123,"mouth absent, abnormal"
http://purl.obolibrary.org/obo/ZP_0000124,
http://purl.obolibrary.org/obo/ZP_0000124,"head malformed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000125,
http://purl.obolibrary.org/obo/ZP_0000125,"Meckel's cartilage mislocalised, abnormal"
http://purl.obolibrary.org/obo/ZP_0000126,
http://purl.obolibrary.org/obo/ZP_0000126,"Meckel's cartilage malformed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000127,
http://purl.obolibrary.org/obo/ZP_0000127,"ceratobranchial 5 bone composition, abnormal"
http://purl.obolibrary.org/obo/ZP_0000128,
http://purl.obolibrary.org/obo/ZP_0000128,"pharyngeal arch aplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000129,
http://purl.obolibrary.org/obo/ZP_0000129,"neurocranial trabecula decreased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000130,
http://purl.obolibrary.org/obo/ZP_0000130,"neurocranial trabecula malformed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000131,
http://purl.obolibrary.org/obo/ZP_0000131,"ceratohyal cartilage mislocalised, abnormal"
http://purl.obolibrary.org/obo/ZP_0000132,
http://purl.obolibrary.org/obo/ZP_0000132,"ceratohyal cartilage malformed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000133,
http://purl.obolibrary.org/obo/ZP_0000133,"ethmoid cartilage decreased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000134,
http://purl.obolibrary.org/obo/ZP_0000134,"cranial cartilage disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000135,
http://purl.obolibrary.org/obo/ZP_0000135,"pharyngeal arch cartilage disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000136,
http://purl.obolibrary.org/obo/ZP_0000136,"ceratobranchial cartilage decreased size, abnormal"
http://purl.obolibrary.org/obo/ZP_0000137,
http://purl.obolibrary.org/obo/ZP_0000137,"perichordal connective tissue morphology, abnormal"
http://purl.obolibrary.org/obo/ZP_0000138,
http://purl.obolibrary.org/obo/ZP_0000138,"chondrocyte disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000139,
http://purl.obolibrary.org/obo/ZP_0000139,"gastrulation with mouth forming second quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000140,
http://purl.obolibrary.org/obo/ZP_0000140,"gastrulation with mouth forming second disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000141,
http://purl.obolibrary.org/obo/ZP_0000141,"dorsal/ventral pattern formation disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000142,
http://purl.obolibrary.org/obo/ZP_0000142,"epidermal cell fate specification disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000143,
http://purl.obolibrary.org/obo/ZP_0000143,"post-anal tail morphogenesis disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000144,
http://purl.obolibrary.org/obo/ZP_0000144,"post-anal tail morphogenesis having extra processual parts post-anal tail morphogenesis, abnormal"
http://purl.obolibrary.org/obo/ZP_0000145,
http://purl.obolibrary.org/obo/ZP_0000145,"tail bud mislocalised posteriorly, abnormal"
http://purl.obolibrary.org/obo/ZP_0000146,
http://purl.obolibrary.org/obo/ZP_0000146,"heart rudiment unfused from heart rudiment, abnormal"
http://purl.obolibrary.org/obo/ZP_0000147,
http://purl.obolibrary.org/obo/ZP_0000147,"notochord quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000148,
http://purl.obolibrary.org/obo/ZP_0000148,"notochord increased width, abnormal"
http://purl.obolibrary.org/obo/ZP_0000149,
http://purl.obolibrary.org/obo/ZP_0000149,"otic placode disorganized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000150,
http://purl.obolibrary.org/obo/ZP_0000150,"otic placode aplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000151,
http://purl.obolibrary.org/obo/ZP_0000151,"pronephric duct hypoplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000152,
http://purl.obolibrary.org/obo/ZP_0000152,"somite circular, abnormal"
http://purl.obolibrary.org/obo/ZP_0000153,
http://purl.obolibrary.org/obo/ZP_0000153,"somite increased width, abnormal"
http://purl.obolibrary.org/obo/ZP_0000154,
http://purl.obolibrary.org/obo/ZP_0000154,"paraxial mesoderm morphology, abnormal"
http://purl.obolibrary.org/obo/ZP_0000155,
http://purl.obolibrary.org/obo/ZP_0000155,"paraxial mesoderm has extra parts of type adaxial cell, abnormal"
http://purl.obolibrary.org/obo/ZP_0000156,
http://purl.obolibrary.org/obo/ZP_0000156,"anterior-posterior axis paraxial mesoderm decreased length, abnormal"
http://purl.obolibrary.org/obo/ZP_0000157,
http://purl.obolibrary.org/obo/ZP_0000157,"rhombomere 5 fused with left side right side rhombomere 5, abnormal"
http://purl.obolibrary.org/obo/ZP_0000158,
http://purl.obolibrary.org/obo/ZP_0000158,"rhombomere 3 increased length, abnormal"
http://purl.obolibrary.org/obo/ZP_0000159,
http://purl.obolibrary.org/obo/ZP_0000159,"whole organism shape, abnormal"
http://purl.obolibrary.org/obo/ZP_0000160,
http://purl.obolibrary.org/obo/ZP_0000160,"whole organism wholly dorsalized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000161,
http://purl.obolibrary.org/obo/ZP_0000161,"whole organism ovate, abnormal"
http://purl.obolibrary.org/obo/ZP_0000162,
http://purl.obolibrary.org/obo/ZP_0000162,"whole organism has extra parts of type post-vent region, abnormal"
http://purl.obolibrary.org/obo/ZP_0000163,
http://purl.obolibrary.org/obo/ZP_0000163,"trunk condensed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000164,
http://purl.obolibrary.org/obo/ZP_0000164,"trunk rotational curvature, abnormal"
http://purl.obolibrary.org/obo/ZP_0000165,
http://purl.obolibrary.org/obo/ZP_0000165,"post-vent region aplastic, abnormal"
http://purl.obolibrary.org/obo/ZP_0000166,
http://purl.obolibrary.org/obo/ZP_0000166,"post-vent region has extra parts of type tail bud, abnormal"
http://purl.obolibrary.org/obo/ZP_0000167,
http://purl.obolibrary.org/obo/ZP_0000167,"post-vent region has extra parts of type notochord, abnormal"
http://purl.obolibrary.org/obo/ZP_0000168,
http://purl.obolibrary.org/obo/ZP_0000168,"neural tube morphology, abnormal"
http://purl.obolibrary.org/obo/ZP_0000169,
http://purl.obolibrary.org/obo/ZP_0000169,"pectoral fin mislocalised, abnormal"
http://purl.obolibrary.org/obo/ZP_0000170,
http://purl.obolibrary.org/obo/ZP_0000170,"neuron spinal cord neural rod increased amount, abnormal"
http://purl.obolibrary.org/obo/ZP_0000171,
http://purl.obolibrary.org/obo/ZP_0000171,"neuron spinal cord neural rod mislocalised laterally, abnormal"
http://purl.obolibrary.org/obo/ZP_0000172,
http://purl.obolibrary.org/obo/ZP_0000172,"blood cell decreased amount, abnormal"
http://purl.obolibrary.org/obo/ZP_0000173,
http://purl.obolibrary.org/obo/ZP_0000173,"erythroid lineage cell absent, abnormal"
http://purl.obolibrary.org/obo/ZP_0000174,
http://purl.obolibrary.org/obo/ZP_0000174,"cell proliferation in hindbrain decreased occurrence, abnormal"
http://purl.obolibrary.org/obo/ZP_0000175,
http://purl.obolibrary.org/obo/ZP_0000175,"fourth ventricle development disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000176,
http://purl.obolibrary.org/obo/ZP_0000176,"hypothalamus development process quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000177,
http://purl.obolibrary.org/obo/ZP_0000177,"hindbrain development disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000178,
http://purl.obolibrary.org/obo/ZP_0000178,"retinoic acid catabolic process decreased rate, abnormal"
http://purl.obolibrary.org/obo/ZP_0000179,
http://purl.obolibrary.org/obo/ZP_0000179,"forebrain morphogenesis process quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000180,
http://purl.obolibrary.org/obo/ZP_0000180,"embryonic retina morphogenesis in camera-type eye process quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000181,
http://purl.obolibrary.org/obo/ZP_0000181,"optic vesicle wholly ventralized, abnormal"
http://purl.obolibrary.org/obo/ZP_0000182,
http://purl.obolibrary.org/obo/ZP_0000182,"diencephalon physical object quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000183,
http://purl.obolibrary.org/obo/ZP_0000183,"forebrain physical object quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000184,
http://purl.obolibrary.org/obo/ZP_0000184,"fourth ventricle structure, abnormal"
http://purl.obolibrary.org/obo/ZP_0000185,
http://purl.obolibrary.org/obo/ZP_0000185,"optic stalk malformed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000186,
http://purl.obolibrary.org/obo/ZP_0000186,"retinal pigmented epithelium mislocalised, abnormal"
http://purl.obolibrary.org/obo/ZP_0000187,
http://purl.obolibrary.org/obo/ZP_0000187,"retina malformed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000188,
http://purl.obolibrary.org/obo/ZP_0000188,"retina physical object quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000189,
http://purl.obolibrary.org/obo/ZP_0000189,"optic cup physical object quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000190,
http://purl.obolibrary.org/obo/ZP_0000190,"optic fissure closure incomplete, abnormal"
http://purl.obolibrary.org/obo/ZP_0000191,
http://purl.obolibrary.org/obo/ZP_0000191,"embryonic heart tube morphogenesis decreased process quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000192,
http://purl.obolibrary.org/obo/ZP_0000192,"endocardium morphogenesis decreased process quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000193,
http://purl.obolibrary.org/obo/ZP_0000193,"cardioblast migration delayed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000194,
http://purl.obolibrary.org/obo/ZP_0000194,"cardiac muscle tissue morphogenesis decreased process quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000195,
http://purl.obolibrary.org/obo/ZP_0000195,"cardioblast migration to the midline involved in heart field formation decreased process quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000196,
http://purl.obolibrary.org/obo/ZP_0000196,"postoptic commissure increased width, abnormal"
http://purl.obolibrary.org/obo/ZP_0000197,
http://purl.obolibrary.org/obo/ZP_0000197,"myocardium mislocalised, abnormal"
http://purl.obolibrary.org/obo/ZP_0000198,
http://purl.obolibrary.org/obo/ZP_0000198,"endocardium mislocalised, abnormal"
http://purl.obolibrary.org/obo/ZP_0000199,
http://purl.obolibrary.org/obo/ZP_0000199,"cell endocardium malformed, abnormal"
http://purl.obolibrary.org/obo/ZP_0000200,
http://purl.obolibrary.org/obo/ZP_0000200,"startle response disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000201,
http://purl.obolibrary.org/obo/ZP_0000201,"optokinetic behavior disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000202,
http://purl.obolibrary.org/obo/ZP_0000202,"larval locomotory behavior rhythm quality, abnormal"
http://purl.obolibrary.org/obo/ZP_0000203,
http://purl.obolibrary.org/obo/ZP_0000203,"response to absence of light disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000204,
http://purl.obolibrary.org/obo/ZP_0000204,"response to auditory stimulus disrupted, abnormal"
http://purl.obolibrary.org/obo/ZP_0000205,
