Level	Rule Name	Subject	Property	Value
ERROR	duplicate_definition	ZFA:0000774	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000775	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000776	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000777	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000891	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000892	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000894	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000895	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000896	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000897	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000898	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000899	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000900	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000901	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000925	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000937	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000946	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000957	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000968	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000979	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000986	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000987	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000988	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000989	IAO:0000115	Somite-derived body wall muscle present ventral to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000718	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000729	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000739	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000740	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000741	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000742	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000743	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000744	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000745	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000746	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000747	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000748	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000749	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000751	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000864	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000865	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000866	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000867	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000868	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000869	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000870	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000872	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000873	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000874	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0000991	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0001001	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0001012	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0001023	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0001030	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0001040	IAO:0000115	Somite-derived body wall muscle present dorsal to the horizontal myoseptum.	
ERROR	duplicate_definition	ZFA:0005671	IAO:0000115	Protoglomeruli in the medial  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005726	IAO:0000115	Protoglomeruli in the medial  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005727	IAO:0000115	Protoglomeruli in the medial  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005728	IAO:0000115	Protoglomeruli in the medial  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005729	IAO:0000115	Protoglomeruli in the medial  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005669	IAO:0000115	Protoglomeruli in the lateral  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005717	IAO:0000115	Protoglomeruli in the lateral  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005718	IAO:0000115	Protoglomeruli in the lateral  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005719	IAO:0000115	Protoglomeruli in the lateral  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005720	IAO:0000115	Protoglomeruli in the lateral  region of the glomerular layer of the olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005670	IAO:0000115	Protoglomeruli in the central zone  of the glomerular layer of the olfactory bulb.  The central zone protoglomeruli have somewhat indistinct boundaries.	
ERROR	duplicate_definition	ZFA:0005721	IAO:0000115	Protoglomeruli in the central zone  of the glomerular layer of the olfactory bulb.  The central zone protoglomeruli have somewhat indistinct boundaries.	
ERROR	duplicate_definition	ZFA:0005722	IAO:0000115	Protoglomeruli in the central zone  of the glomerular layer of the olfactory bulb.  The central zone protoglomeruli have somewhat indistinct boundaries.	
ERROR	duplicate_definition	ZFA:0005723	IAO:0000115	Protoglomeruli in the central zone  of the glomerular layer of the olfactory bulb.  The central zone protoglomeruli have somewhat indistinct boundaries.	
ERROR	duplicate_definition	ZFA:0005724	IAO:0000115	Protoglomeruli in the central zone  of the glomerular layer of the olfactory bulb.  The central zone protoglomeruli have somewhat indistinct boundaries.	
ERROR	duplicate_definition	ZFA:0005725	IAO:0000115	Protoglomeruli in the central zone  of the glomerular layer of the olfactory bulb.  The central zone protoglomeruli have somewhat indistinct boundaries.	
ERROR	duplicate_definition	UBERON:0005425	IAO:0000115	Portion of tissue that is the inner layer of the optic cup and will become the neural retina.	
ERROR	duplicate_definition	ZFA:0001071	IAO:0000115	Portion of tissue that is the inner layer of the optic cup and will become the neural retina.	
ERROR	duplicate_definition	UBERON:0005427	IAO:0000115	Portion of tissue that is part of the eye and gives rise to the mature, fully layered cornea.	
ERROR	duplicate_definition	ZFA:0001688	IAO:0000115	Portion of tissue that is part of the eye and gives rise to the mature, fully layered cornea.	
ERROR	duplicate_definition	UBERON:0010285	IAO:0000115	Portion of tissue that is dorsolateral to the floor plate and part of the midbrain.	
ERROR	duplicate_definition	ZFA:0000761	IAO:0000115	Portion of tissue that is dorsolateral to the floor plate and part of the midbrain.	
ERROR	duplicate_definition	UBERON:0005496	IAO:0000115	Portion of tissue on the side of the lumen of the neural tube.	
ERROR	duplicate_definition	ZFA:0001435	IAO:0000115	Portion of tissue on the side of the lumen of the neural tube.	
ERROR	duplicate_definition	ZFA:0000044	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000801	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000802	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000803	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000804	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000805	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000807	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000808	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000809	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000810	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000924	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000926	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000927	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000928	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000929	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000930	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000931	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000932	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000933	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0000934	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001013	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001014	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001015	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001016	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001017	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001018	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001019	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001020	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001021	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	ZFA:0001022	IAO:0000115	Portion of the somite giving rise to body wall muscle masses.	
ERROR	duplicate_definition	UBERON:0007377	IAO:0000115	Portion of the dermis characterized by a well-arranged, plywood-like, collagenous network.	
ERROR	duplicate_definition	ZFA:0001182	IAO:0000115	Portion of the dermis characterized by a well-arranged, plywood-like, collagenous network.	
ERROR	duplicate_definition	UBERON:0006598	IAO:0000115	Portion of embryonic tissue determined by fate mapping to become a structure.	
ERROR	duplicate_definition	ZFA:0001116	IAO:0000115	Portion of embryonic tissue determined by fate mapping to become a structure.	
ERROR	duplicate_definition	ZFA:0000166	IAO:0000115	Patches of thickened, pseudostratified epithelium of the inner ear, consisting of regular arrays of sensory hair cells interspersed with supporting cells. Each patch has its own characteristic shape and polarity pattern. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/sens/sens.html'>sensory patches of the ear</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0000566	IAO:0000115	Patches of thickened, pseudostratified epithelium of the inner ear, consisting of regular arrays of sensory hair cells interspersed with supporting cells. Each patch has its own characteristic shape and polarity pattern. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/sens/sens.html'>sensory patches of the ear</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0000619	IAO:0000115	Patches of thickened, pseudostratified epithelium of the inner ear, consisting of regular arrays of sensory hair cells interspersed with supporting cells. Each patch has its own characteristic shape and polarity pattern. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/sens/sens.html'>sensory patches of the ear</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0005700	IAO:0000115	One of two large glomeruli located in the ventroposterior zone olfactory bulb.	
ERROR	duplicate_definition	ZFA:0005701	IAO:0000115	One of two large glomeruli located in the ventroposterior zone olfactory bulb.	
ERROR	duplicate_definition	ZFA:0000259	IAO:0000115	One of eight distinct lateral lines in the 4-day larva. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0000344	IAO:0000115	One of eight distinct lateral lines in the 4-day larva. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0000400	IAO:0000115	One of eight distinct lateral lines in the 4-day larva. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0000424	IAO:0000115	One of eight distinct lateral lines in the 4-day larva. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0000443	IAO:0000115	One of eight distinct lateral lines in the 4-day larva. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0000464	IAO:0000115	One of eight distinct lateral lines in the 4-day larva. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0000524	IAO:0000115	One of eight distinct lateral lines in the 4-day larva. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0000944	IAO:0000115	One of eight distinct lateral lines in the 4-day larva. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	
ERROR	duplicate_definition	ZFA:0005112	IAO:0000115	One of eight distinct lateral lines in the 4-day larva. A sensory system on the surface of the fish, consisting of small sensory patches (neuromasts) distributed in discrete lines over the body surface. The lateral line system is stimulated by local water displacements and vibrations, and detects propulsion of the fish through the water, as well as facilitating shoaling, prey capture, and predator and obstacle avoidance. (See Anatomical Atlas entry for <a href='http://zfin.org/zf_info/anatomy/dict/lat_line/lat_line.html'>lateral line</a> by T. Whitfield.)	
ERROR	duplicate_definition	UBERON:0000464	IAO:0000115	Non-material anatomical entity of three dimensions, that is generated by morphogenetic or other physiologic processes; is surrounded by one or more anatomical structures; contains one or more organism substances or anatomical structures.	
ERROR	duplicate_definition	ZFA:0001643	IAO:0000115	Non-material anatomical entity of three dimensions, that is generated by morphogenetic or other physiologic processes; is surrounded by one or more anatomical structures; contains one or more organism substances or anatomical structures.	
ERROR	duplicate_definition	UBERON:0008229	IAO:0000115	Musculature system of the pharyngeal and head regions.	
ERROR	duplicate_definition	ZFA:0000328	IAO:0000115	Musculature system of the pharyngeal and head regions.	
ERROR	duplicate_definition	UBERON:0005498	IAO:0000115	Multi-tissue structure that arises from the heart rudiment and will become the heart tube.	
ERROR	duplicate_definition	ZFA:0000149	IAO:0000115	Multi-tissue structure that arises from the heart rudiment and will become the heart tube.	
ERROR	duplicate_definition	ZFA:0005212	IAO:0000115	Midbrain interneuron located in the medial midbrain.	
ERROR	duplicate_definition	ZFA:0005216	IAO:0000115	Midbrain interneuron located in the medial midbrain.	
ERROR	duplicate_definition	ZFA:0000829	IAO:0000115	Medial ventral region of the somite that will form vertebral cartilages.	
ERROR	duplicate_definition	ZFA:0000830	IAO:0000115	Medial ventral region of the somite that will form vertebral cartilages.	
ERROR	duplicate_definition	ZFA:0000831	IAO:0000115	Medial ventral region of the somite that will form vertebral cartilages.	
ERROR	duplicate_definition	ZFA:0000832	IAO:0000115	Medial ventral region of the somite that will form vertebral cartilages.	
ERROR	duplicate_definition	ZFA:0000833	IAO:0000115	Medial ventral region of the somite that will form vertebral cartilages.	
ERROR	duplicate_definition	ZFA:0000834	IAO:0000115	Medial ventral region of the somite that will form vertebral cartilages.	
ERROR	duplicate_definition	ZFA:0000835	IAO:0000115	Medial ventral region of the somite that will form vertebral cartilages.	
